Date,^GSPC,^FCHI,AAPL,TTE.PA
2016-07-01,2102.949951171875,4273.9599609375,21.829326629638672,24.592729568481445
2016-07-05,2088.550048828125,4163.419921875,21.62443733215332,23.9913272857666
2016-07-06,2099.72998046875,4085.300048828125,21.747373580932617,23.474239349365234
2016-07-07,2097.89990234375,4117.85009765625,21.840709686279297,23.634418487548828
2016-07-08,2129.89990234375,4190.68017578125,22.00916862487793,23.971654891967773
2016-07-11,2137.159912109375,4264.52978515625,22.07746124267578,24.365097045898438
2016-07-12,2152.139892578125,4331.3798828125,22.177627563476562,24.69389533996582
2016-07-13,2152.429931640625,4335.259765625,22.05241584777832,24.44940185546875
2016-07-14,2163.75,4385.52001953125,22.48950958251953,24.842838287353516
2016-07-15,2161.739990234375,4372.509765625,22.48723602294922,24.691085815429688
2016-07-18,2166.889892578125,4357.740234375,22.72626495361328,24.440969467163086
2016-07-19,2163.780029296875,4330.1298828125,22.735370635986328,24.47188377380371
2016-07-20,2173.02001953125,4379.759765625,22.7558536529541,24.491552352905273
2016-07-21,2165.169921875,4376.25,22.635208129882812,24.39319610595703
2016-07-22,2175.030029296875,4381.10009765625,22.459917068481445,24.21615219116211
2016-07-25,2168.47998046875,4388.0,22.159414291381836,23.746837615966797
2016-07-26,2169.179931640625,4394.77001953125,22.00688934326172,23.853626251220703
2016-07-27,2166.580078125,4446.9599609375,23.436534881591797,23.9913272857666
2016-07-28,2170.06005859375,4420.580078125,23.752962112426758,23.87891387939453
2016-07-29,2173.60009765625,4439.81005859375,23.72336769104004,24.033479690551758
2016-08-01,2170.840087890625,4409.169921875,24.142242431640625,23.659725189208984
2016-08-02,2157.030029296875,4327.990234375,23.78483772277832,23.30562400817871
2016-08-03,2163.7900390625,4321.080078125,24.08305549621582,23.38149642944336
2016-08-04,2164.25,4345.6298828125,24.23183250427246,23.7327880859375
2016-08-05,2182.8701171875,4410.5498046875,24.600330352783203,24.1374568939209
2016-08-08,2180.889892578125,4415.4599609375,24.804039001464844,24.16556739807129
2016-08-09,2181.739990234375,4468.06982421875,24.904748916625977,24.390382766723633
2016-08-10,2175.489990234375,4452.009765625,24.719348907470703,24.196474075317383
2016-08-11,2185.7900390625,4503.9501953125,24.703325271606445,24.46064567565918
2016-08-12,2184.050048828125,4500.18994140625,24.760549545288086,24.365097045898438
2016-08-15,2190.14990234375,4497.85986328125,25.058094024658203,24.401628494262695
2016-08-16,2178.14990234375,4460.43994140625,25.035213470458984,24.45502471923828
2016-08-17,2182.219970703125,4417.68017578125,24.99859046936035,24.362287521362305
2016-08-18,2187.02001953125,4437.06005859375,24.96654510498047,24.533716201782227
2016-08-19,2183.8701171875,4400.52001953125,25.030630111694336,24.204910278320312
2016-08-22,2182.639892578125,4389.93994140625,24.836082458496094,23.862056732177734
2016-08-23,2186.89990234375,4421.4501953125,24.913896560668945,24.041912078857422
2016-08-24,2175.43994140625,4435.47021484375,24.72621726989746,24.019437789916992
2016-08-25,2172.469970703125,4406.60986328125,24.620925903320312,23.93231964111328
2016-08-26,2169.0400390625,4441.8701171875,24.47673225402832,24.40443992614746
2016-08-29,2180.3798828125,4424.25,24.449264526367188,24.176807403564453
2016-08-30,2176.1201171875,4457.490234375,24.26158905029297,24.44659423828125
2016-08-31,2170.949951171875,4438.22021484375,24.28447151184082,24.027862548828125
2016-09-01,2170.860107421875,4439.669921875,24.428672790527344,23.915447235107422
2016-09-02,2179.97998046875,4542.169921875,24.65755844116211,24.722000122070312
2016-09-06,2186.47998046875,4529.9599609375,24.65068817138672,24.783828735351562
2016-09-07,2186.159912109375,4557.66015625,24.8017520904541,25.07046890258789
2016-09-08,2181.300048828125,4542.2001953125,24.151718139648438,24.98055076599121
2016-09-09,2127.81005859375,4491.39990234375,23.604686737060547,24.648935317993164
2016-09-12,2159.0400390625,4439.7998046875,24.133411407470703,24.412864685058594
2016-09-13,2127.02001953125,4387.18017578125,24.707902908325195,23.606319427490234
2016-09-14,2125.77001953125,4370.259765625,25.582239151000977,23.319671630859375
2016-09-15,2147.260009765625,4373.22021484375,26.451997756958008,23.33091163635254
2016-09-16,2139.159912109375,4332.4501953125,26.303226470947266,22.822256088256836
2016-09-19,2139.1201171875,4394.18994140625,25.996519088745117,23.429271697998047
2016-09-20,2139.760009765625,4388.60009765625,25.994224548339844,23.30281639099121
2016-09-21,2163.1201171875,4409.5498046875,25.989648818969727,23.339344024658203
2016-09-22,2177.179931640625,4509.81982421875,26.23455047607422,24.19928741455078
2016-09-23,2164.68994140625,4488.68994140625,25.797386169433594,23.90703010559082
2016-09-26,2146.10009765625,4407.85009765625,25.836288452148438,23.454570770263672
2016-09-27,2159.929931640625,4398.68017578125,25.88436508178711,23.25493049621582
2016-09-28,2171.3701171875,4432.4501953125,26.08120346069336,23.3690185546875
2016-09-29,2151.1298828125,4443.83984375,25.676082611083984,24.338682174682617
2016-09-30,2168.27001953125,4448.259765625,25.875211715698242,24.053476333618164
2016-10-03,2161.199951171875,4453.56005859375,25.75389862060547,24.141889572143555
2016-10-04,2150.489990234375,4503.08984375,25.863758087158203,24.58965301513672
